time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_command_mps,right_command_mps,left_measured_mps,right_measured_mps,left_encoder_rps,right_encoder_rps,voltage
26.0,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
26.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
27.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
27.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
28.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
28.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0000,-0.0000,0.0000,0.0001,-0.0003,0.0002,-0.0004,0.0000
29.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
29.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
30.0,0.0000,0.0000,0.0000,1.0000,-0.0002,-0.0001,-0.0000,0.0000,-0.0001,-0.0003,-0.0002,-0.0004,0.0000
30.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0002,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
31.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
31.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
32.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0001,-0.0003,0.0002,-0.0004,0.0000
32.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0001,-0.0000,0.0000,0.0003,-0.0001,0.0004,-0.0002,0.0000
33.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0002,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
33.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0002,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
34.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0001,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
34.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
35.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
35.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
36.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
36.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
37.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
37.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
38.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
38.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,-0.0000,0.0000,0.0003,0.0001,0.0004,0.0002,0.0000
39.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0002,-0.0000,0.0000,-0.0001,0.0003,-0.0002,0.0004,0.0000
39.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0002,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
40.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
40.5,17.9726,20.4143,0.0214,0.9998,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
41.0,17.9726,20.4143,0.0214,0.9998,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
41.5,17.9726,20.4143,0.0214,0.9998,-0.0001,0.0001,-0.0000,0.0000,-0.0004,0.0000,-0.0006,0.0000,0.0000
42.0,17.9726,20.4143,0.0214,0.9998,0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
42.5,17.9726,20.4143,0.0214,0.9998,0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
43.0,17.9726,20.4143,0.0214,0.9998,-0.0000,0.0001,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
43.5,17.9726,20.4143,0.0214,0.9998,0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
44.0,17.9726,20.4143,0.0214,0.9998,0.0002,0.0002,-0.0000,0.0000,0.0001,0.0003,0.0002,0.0004,0.0000
44.5,17.9726,20.4143,0.0214,0.9998,-0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
45.0,17.9726,20.4143,0.0214,0.9998,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
45.5,17.9726,20.4143,0.0214,0.9998,-0.0001,0.0001,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
46.0,17.9726,20.4143,0.0214,0.9998,0.0000,0.0002,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
46.5,17.9726,20.4143,0.0214,0.9998,0.0000,0.0002,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
47.0,17.9726,20.4143,0.0214,0.9998,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
47.5,17.9726,20.4143,0.0214,0.9998,0.0000,0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
48.0,17.9726,20.4143,0.0214,0.9998,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
48.5,17.9726,20.4143,0.0214,0.9998,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
49.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
49.5,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0004,-0.0002,0.0006,0.0000
50.0,17.8641,20.8754,0.0310,0.9995,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
50.5,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
51.0,17.8641,20.8754,0.0310,0.9995,-0.0002,0.0003,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
51.5,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0002,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
52.0,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
52.5,17.8641,20.8754,0.0310,0.9995,-0.0002,0.0000,-0.0000,0.0000,-0.0001,-0.0004,-0.0002,-0.0006,0.0000
53.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
53.5,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
54.0,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
54.5,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
55.0,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
55.5,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0001,-0.0000,0.0000,-0.0004,0.0000,-0.0006,0.0000,0.0000
56.0,17.8641,20.8754,0.0310,0.9995,0.0001,0.0002,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
56.5,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0001,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
57.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0001,-0.0000,0.0000,-0.0003,0.0001,-0.0004,0.0002,0.0000
57.5,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
58.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0002,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
58.5,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
59.0,17.8641,20.8754,0.0310,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
59.5,17.8641,20.8754,0.0310,0.9995,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
60.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
60.5,17.8641,20.8754,0.0310,0.9995,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
61.0,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
61.5,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
62.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
62.5,17.8641,20.8754,0.0310,0.9995,0.0000,0.0002,-0.0000,0.0000,-0.0001,0.0003,-0.0002,0.0004,0.0000
63.0,17.8641,20.8754,0.0310,0.9995,0.0000,0.0003,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
63.5,17.8641,20.8754,0.0310,0.9995,-0.0001,0.0003,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
64.0,17.8641,20.8754,0.0310,0.9995,-0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
64.5,17.7693,21.1319,0.0250,0.9997,0.0000,0.0003,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
65.0,17.7693,21.1319,0.0250,0.9997,0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
65.5,17.7693,21.1319,0.0250,0.9997,-0.0000,0.0002,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
66.0,17.7693,21.1319,0.0250,0.9997,-0.0000,0.0002,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
66.5,17.7693,21.1319,0.0250,0.9997,-0.0001,0.0002,-0.0000,0.0000,-0.0001,-0.0003,-0.0002,-0.0004,0.0000
67.0,17.7693,21.1319,0.0250,0.9997,-0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
67.5,17.7693,21.1319,0.0250,0.9997,0.0001,0.0001,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
68.0,17.7693,21.1319,0.0250,0.9997,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
68.5,17.7693,21.1319,0.0250,0.9997,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
69.0,17.8405,21.1404,0.0326,0.9995,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
69.5,17.8405,21.1404,0.0326,0.9995,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
70.0,17.8405,21.1404,0.0326,0.9995,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
70.5,17.8405,21.1404,0.0326,0.9995,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
71.0,17.8405,21.1404,0.0326,0.9995,-0.0000,-0.0000,-0.0000,0.0000,-0.0004,0.0000,-0.0006,0.0000,0.0000
71.5,17.8405,21.1404,0.0326,0.9995,-0.0001,0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
72.0,17.8405,21.1404,0.0326,0.9995,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
72.5,17.8405,21.1404,0.0326,0.9995,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
73.0,17.8405,21.1404,0.0326,0.9995,0.0002,0.0003,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
73.5,18.1896,21.2322,0.0351,0.9994,-0.0001,0.0003,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
74.0,18.1896,21.2322,0.0351,0.9994,-0.0001,0.0002,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
74.5,18.1896,21.2322,0.0351,0.9994,-0.0001,0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
75.0,18.1896,21.2322,0.0351,0.9994,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
75.5,18.1896,21.2322,0.0351,0.9994,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
76.0,18.1896,21.2322,0.0351,0.9994,-0.0001,-0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
76.5,18.1896,21.2322,0.0351,0.9994,-0.0001,0.0000,-0.0000,0.0000,-0.0004,0.0001,-0.0006,0.0002,0.0000
77.0,18.1896,21.2322,0.0351,0.9994,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
77.5,18.1896,21.2322,0.0351,0.9994,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
78.0,18.1896,21.2322,0.0351,0.9994,-0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
78.5,18.1896,21.2322,0.0351,0.9994,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
79.0,18.1896,21.2322,0.0351,0.9994,-0.0001,-0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
79.5,18.0197,21.0292,0.0152,0.9999,0.0000,-0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
80.0,18.0197,21.0292,0.0152,0.9999,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
80.5,18.0197,21.0292,0.0152,0.9999,0.0001,0.0001,-0.0000,0.0000,0.0003,-0.0001,0.0004,-0.0002,0.0000
81.0,18.0197,21.0292,0.0152,0.9999,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
81.5,18.0197,21.0292,0.0152,0.9999,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
82.0,18.0197,21.0292,0.0152,0.9999,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0005,0.0002,0.0008,0.0000
82.5,18.0197,21.0292,0.0152,0.9999,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
83.0,18.0197,21.0292,0.0152,0.9999,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
83.5,18.0197,21.0292,0.0152,0.9999,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
84.0,18.0197,21.0292,0.0152,0.9999,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
84.5,18.0197,21.0292,0.0152,0.9999,0.0001,0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
85.0,18.0197,21.0292,0.0152,0.9999,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
85.5,18.0083,20.9522,0.0328,0.9995,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
86.0,18.0083,20.9522,0.0328,0.9995,-0.0000,-0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
86.5,18.0083,20.9522,0.0328,0.9995,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
87.0,18.0083,20.9522,0.0328,0.9995,0.0000,-0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
87.5,18.0083,20.9522,0.0328,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
88.0,18.0083,20.9522,0.0328,0.9995,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
88.5,18.0083,20.9522,0.0328,0.9995,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
89.0,18.0083,20.9522,0.0328,0.9995,0.0001,0.0001,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
89.5,18.0083,20.9522,0.0328,0.9995,0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
90.0,18.0083,20.9522,0.0328,0.9995,-0.0002,0.0000,-0.0000,0.0000,-0.0001,-0.0003,-0.0002,-0.0004,0.0000
90.5,17.9682,20.8933,0.0160,0.9999,-0.0001,-0.0000,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
91.0,17.9682,20.8933,0.0160,0.9999,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
91.5,17.9682,20.8933,0.0160,0.9999,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0001,-0.0004,0.0002,0.0000
92.0,17.9682,20.8933,0.0160,0.9999,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
92.5,17.9682,20.8933,0.0160,0.9999,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
93.0,17.9682,20.8933,0.0160,0.9999,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
93.5,17.9682,20.8933,0.0160,0.9999,0.0000,-0.0000,-0.0000,0.0000,-0.0005,0.0000,-0.0008,0.0000,0.0000
94.0,17.9682,20.8933,0.0160,0.9999,-0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
94.5,17.9682,20.8933,0.0160,0.9999,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
95.0,17.9682,20.8933,0.0160,0.9999,-0.0001,0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
