time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
31.5,,,,,-0.0000,0.0008,-0.0000,0.0000,-0.0002,-0.0002,0.0000
32.0,,,,,0.0000,0.0010,-0.0000,0.0000,-0.0000,-0.0002,0.0000
32.5,,,,,-0.0000,0.0011,-0.0000,0.0000,-0.0002,0.0000,0.0000
33.0,,,,,-0.0000,-0.0015,-0.0000,0.0000,-0.0000,0.0000,0.0000
33.5,,,,,-0.0000,-0.0011,-0.0000,0.0000,0.0002,0.0000,0.0000
34.0,,,,,-0.0000,0.0013,-0.0000,0.0000,-0.0000,-0.0004,0.0000
34.5,,,,,-0.0000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.0000
35.0,,,,,0.0001,0.0011,-0.0000,0.0000,-0.0000,0.0002,0.0000
35.5,,,,,-0.0000,-0.0011,-0.0000,0.0000,-0.0000,-0.0002,0.0000
36.0,,,,,-0.0000,0.0011,-0.0000,0.0000,-0.0000,0.0000,0.0000
36.5,,,,,0.0000,0.0004,-0.0000,0.0000,-0.0000,0.0000,0.0000
37.0,,,,,0.0000,0.0008,-0.0000,0.0000,-0.0000,0.0000,0.0000
